NAME	TITLE	SCORE	
H2BC17	H2B clustered histone 17 [Source:HGNC Symbol;Acc:HGNC:4758]	0.32433632	
OR5C1	olfactory receptor family 5 subfamily C member 1 [Source:HGNC Symbol;Acc:HGNC:8331]	0.3242653	
FDXR	ferredoxin reductase [Source:HGNC Symbol;Acc:HGNC:3642]	0.32424772	
SCRT2	scratch family transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:15952]	0.32395002	
PATE4	prostate and testis expressed 4 [Source:HGNC Symbol;Acc:HGNC:35427]	0.32382867	
SLC10A4	solute carrier family 10 member 4 [Source:HGNC Symbol;Acc:HGNC:22980]	0.32381824	
COX5B	cytochrome c oxidase subunit 5B [Source:HGNC Symbol;Acc:HGNC:2269]	0.3231002	
MAP1A	microtubule associated protein 1A [Source:HGNC Symbol;Acc:HGNC:6835]	0.32304707	
PLK5	polo like kinase 5 (inactive) [Source:HGNC Symbol;Acc:HGNC:27001]	0.32302752	
OR2D3	olfactory receptor family 2 subfamily D member 3 [Source:HGNC Symbol;Acc:HGNC:15146]	0.32299942	
DNPH1	2'-deoxynucleoside 5'-phosphate N-hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:21218]	0.32296175	
TCF15	transcription factor 15 [Source:HGNC Symbol;Acc:HGNC:11627]	0.32284132	
TCTEX1D4	Tctex1 domain containing 4 [Source:HGNC Symbol;Acc:HGNC:32315]	0.32280675	
PRRT1	proline rich transmembrane protein 1 [Source:HGNC Symbol;Acc:HGNC:13943]	0.32220706	
SGK2	serum/glucocorticoid regulated kinase 2 [Source:HGNC Symbol;Acc:HGNC:13900]	0.32193962	
C1QC	complement C1q C chain [Source:HGNC Symbol;Acc:HGNC:1245]	0.32189837	
RPS16	ribosomal protein S16 [Source:HGNC Symbol;Acc:HGNC:10396]	0.32180947	
GATA5	GATA binding protein 5 [Source:HGNC Symbol;Acc:HGNC:15802]	0.32167798	
PIGO	phosphatidylinositol glycan anchor biosynthesis class O [Source:HGNC Symbol;Acc:HGNC:23215]	0.32157737	
PARP3	poly(ADP-ribose) polymerase family member 3 [Source:HGNC Symbol;Acc:HGNC:273]	0.32152614	
ICAM5	intercellular adhesion molecule 5 [Source:HGNC Symbol;Acc:HGNC:5348]	0.32149315	
FAM120AOS	family with sequence similarity 120A opposite strand [Source:HGNC Symbol;Acc:HGNC:23389]	0.32135335	
FABP1	fatty acid binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3555]	0.32122803	
LEPROT	leptin receptor overlapping transcript [Source:HGNC Symbol;Acc:HGNC:29477]	0.32112142	
TARDBP	TAR DNA binding protein [Source:HGNC Symbol;Acc:HGNC:11571]	0.32112142	
CACNG5	calcium voltage-gated channel auxiliary subunit gamma 5 [Source:HGNC Symbol;Acc:HGNC:1409]	0.32094786	
RD3	retinal degeneration 3, GUCY2D regulator [Source:HGNC Symbol;Acc:HGNC:19689]	0.32067445	
SPR	sepiapterin reductase [Source:HGNC Symbol;Acc:HGNC:11257]	0.32017797	
AMDHD2	amidohydrolase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24262]	0.32012245	
MT3	metallothionein 3 [Source:HGNC Symbol;Acc:HGNC:7408]	0.32008442	
IL11	interleukin 11 [Source:HGNC Symbol;Acc:HGNC:5966]	0.31889495	
KRT6B	keratin 6B [Source:HGNC Symbol;Acc:HGNC:6444]	0.31874573	
ANAPC15	anaphase promoting complex subunit 15 [Source:HGNC Symbol;Acc:HGNC:24531]	0.31855375	
ZNF879	zinc finger protein 879 [Source:HGNC Symbol;Acc:HGNC:37273]	0.3185455	
IFI27L2	interferon alpha inducible protein 27 like 2 [Source:HGNC Symbol;Acc:HGNC:19753]	0.31812596	
HES3	hes family bHLH transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:26226]	0.3177051	
MS4A10	membrane spanning 4-domains A10 [Source:HGNC Symbol;Acc:HGNC:13368]	0.3176672	
H3C15	H3 clustered histone 15 [Source:HGNC Symbol;Acc:HGNC:20505]	0.31755528	
TMIE	transmembrane inner ear [Source:HGNC Symbol;Acc:HGNC:30800]	0.31737918	
MKRN3	makorin ring finger protein 3 [Source:HGNC Symbol;Acc:HGNC:7114]	0.31730905	
DBX2	developing brain homeobox 2 [Source:HGNC Symbol;Acc:HGNC:33186]	0.3170788	
RHOV	ras homolog family member V [Source:HGNC Symbol;Acc:HGNC:18313]	0.31702363	
DPM2	dolichyl-phosphate mannosyltransferase subunit 2, regulatory [Source:HGNC Symbol;Acc:HGNC:3006]	0.31663632	
CLCNKA	chloride voltage-gated channel Ka [Source:HGNC Symbol;Acc:HGNC:2026]	0.31618387	
OR56A4	olfactory receptor family 56 subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:14791]	0.31607473	
SRARP	steroid receptor associated and regulated protein [Source:HGNC Symbol;Acc:HGNC:28339]	0.31607205	
C22orf15	chromosome 22 open reading frame 15 [Source:HGNC Symbol;Acc:HGNC:15558]	0.31590942	
SULT1C2	sulfotransferase family 1C member 2 [Source:HGNC Symbol;Acc:HGNC:11456]	0.31565744	
SLC36A2	solute carrier family 36 member 2 [Source:HGNC Symbol;Acc:HGNC:18762]	0.315289	
ACAA1	acetyl-CoA acyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:82]	0.31490883	
ATP5MC1	ATP synthase membrane subunit c locus 1 [Source:HGNC Symbol;Acc:HGNC:841]	0.31476426	
OR10AG1	olfactory receptor family 10 subfamily AG member 1 [Source:HGNC Symbol;Acc:HGNC:19607]	0.3145917	
SOHLH1	spermatogenesis and oogenesis specific basic helix-loop-helix 1 [Source:HGNC Symbol;Acc:HGNC:27845]	0.31419525	
RND1	Rho family GTPase 1 [Source:HGNC Symbol;Acc:HGNC:18314]	0.31412253	
TRADD	TNFRSF1A associated via death domain [Source:HGNC Symbol;Acc:HGNC:12030]	0.31402907	
LRATD1	LRAT domain containing 1 [Source:HGNC Symbol;Acc:HGNC:20743]	0.31398958	
NFKBIE	NFKB inhibitor epsilon [Source:HGNC Symbol;Acc:HGNC:7799]	0.31374303	
TMEM79	transmembrane protein 79 [Source:HGNC Symbol;Acc:HGNC:28196]	0.31367832	
GPR151	G protein-coupled receptor 151 [Source:HGNC Symbol;Acc:HGNC:23624]	0.31329882	
PYHIN1	pyrin and HIN domain family member 1 [Source:HGNC Symbol;Acc:HGNC:28894]	0.3132794	
DCDC2C	doublecortin domain containing 2C [Source:HGNC Symbol;Acc:HGNC:32696]	0.31280142	
C8orf89	chromosome 8 open reading frame 89 [Source:HGNC Symbol;Acc:HGNC:51258]	0.31215504	
EPO	erythropoietin [Source:HGNC Symbol;Acc:HGNC:3415]	0.31168008	
FOXB2	forkhead box B2 [Source:HGNC Symbol;Acc:HGNC:23315]	0.31159654	
NEURL2	neuralized E3 ubiquitin protein ligase 2 [Source:HGNC Symbol;Acc:HGNC:16156]	0.31153584	
SLC51B	solute carrier family 51 subunit beta [Source:HGNC Symbol;Acc:HGNC:29956]	0.3114377	
HOXC11	homeobox C11 [Source:HGNC Symbol;Acc:HGNC:5123]	0.31101054	
ZNF648	zinc finger protein 648 [Source:HGNC Symbol;Acc:HGNC:18190]	0.3109213	
CTXN2	cortexin 2 [Source:HGNC Symbol;Acc:HGNC:31109]	0.31049463	
KRTAP19-5	keratin associated protein 19-5 [Source:HGNC Symbol;Acc:HGNC:18940]	0.3094141	
PAX7	paired box 7 [Source:HGNC Symbol;Acc:HGNC:8621]	0.30910316	
GIMAP6	GTPase, IMAP family member 6 [Source:HGNC Symbol;Acc:HGNC:21918]	0.3087902	
LCN1	lipocalin 1 [Source:HGNC Symbol;Acc:HGNC:6525]	0.3087513	
SPN	sialophorin [Source:HGNC Symbol;Acc:HGNC:11249]	0.30872905	
MRLN	myoregulin [Source:HGNC Symbol;Acc:HGNC:48649]	0.30811858	
GRIN2C	glutamate ionotropic receptor NMDA type subunit 2C [Source:HGNC Symbol;Acc:HGNC:4587]	0.3081122	
PHF23	PHD finger protein 23 [Source:HGNC Symbol;Acc:HGNC:28428]	0.30809796	
LOX	lysyl oxidase [Source:HGNC Symbol;Acc:HGNC:6664]	0.30791047	
NMRK2	nicotinamide riboside kinase 2 [Source:HGNC Symbol;Acc:HGNC:17871]	0.30784187	
DIO2	iodothyronine deiodinase 2 [Source:HGNC Symbol;Acc:HGNC:2884]	0.30693996	
TMEM210	transmembrane protein 210 [Source:HGNC Symbol;Acc:HGNC:34059]	0.30687842	
DNAJC25-GNG10	DNAJC25-GNG10 readthrough [Source:HGNC Symbol;Acc:HGNC:37501]	0.3066639	
KLRC1	killer cell lectin like receptor C1 [Source:HGNC Symbol;Acc:HGNC:6374]	0.30642378	
GLMP	glycosylated lysosomal membrane protein [Source:HGNC Symbol;Acc:HGNC:29436]	0.3063754	
SLC34A2	solute carrier family 34 member 2 [Source:HGNC Symbol;Acc:HGNC:11020]	0.30560285	
NEU2	neuraminidase 2 [Source:HGNC Symbol;Acc:HGNC:7759]	0.30542588	
SERPINF2	serpin family F member 2 [Source:HGNC Symbol;Acc:HGNC:9075]	0.30538446	
GJD2	gap junction protein delta 2 [Source:HGNC Symbol;Acc:HGNC:19154]	0.30517724	
PPP1R15A	protein phosphatase 1 regulatory subunit 15A [Source:HGNC Symbol;Acc:HGNC:14375]	0.30484322	
RBP3	retinol binding protein 3 [Source:HGNC Symbol;Acc:HGNC:9921]	0.30465454	
MEIS3	Meis homeobox 3 [Source:HGNC Symbol;Acc:HGNC:29537]	0.30422023	
HOXA10	homeobox A10 [Source:HGNC Symbol;Acc:HGNC:5100]	0.30406475	
DEFB124	defensin beta 124 [Source:HGNC Symbol;Acc:HGNC:18104]	0.30281764	
ONECUT3	one cut homeobox 3 [Source:HGNC Symbol;Acc:HGNC:13399]	0.30281183	
S100A5	S100 calcium binding protein A5 [Source:HGNC Symbol;Acc:HGNC:10495]	0.30280608	
ALYREF	Aly/REF export factor [Source:HGNC Symbol;Acc:HGNC:19071]	0.30214688	
UFSP1	UFM1 specific peptidase 1 (inactive) [Source:HGNC Symbol;Acc:HGNC:33821]	0.30208012	
ZNF491	zinc finger protein 491 [Source:HGNC Symbol;Acc:HGNC:23706]	0.30200234	
CARMIL3	capping protein regulator and myosin 1 linker 3 [Source:HGNC Symbol;Acc:HGNC:20272]	0.3017722	
DUOXA2	dual oxidase maturation factor 2 [Source:HGNC Symbol;Acc:HGNC:32698]	0.30163157	
MAT1A	methionine adenosyltransferase 1A [Source:HGNC Symbol;Acc:HGNC:6903]	0.3014904	
TMCO2	transmembrane and coiled-coil domains 2 [Source:HGNC Symbol;Acc:HGNC:23312]	0.3010556	
PROK1	prokineticin 1 [Source:HGNC Symbol;Acc:HGNC:18454]	0.30093402	
RPL24	ribosomal protein L24 [Source:HGNC Symbol;Acc:HGNC:10325]	0.3008215	
KRT1	keratin 1 [Source:HGNC Symbol;Acc:HGNC:6412]	0.30027327	
LY6K	lymphocyte antigen 6 family member K [Source:HGNC Symbol;Acc:HGNC:24225]	0.3002421	
LHX3	LIM homeobox 3 [Source:HGNC Symbol;Acc:HGNC:6595]	0.2999064	
KLHDC8B	kelch domain containing 8B [Source:HGNC Symbol;Acc:HGNC:28557]	0.2997356	
RARRES2	retinoic acid receptor responder 2 [Source:HGNC Symbol;Acc:HGNC:9868]	0.29945678	
RAB6C	RAB6C, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16525]	0.29938245	
XRCC3	X-ray repair cross complementing 3 [Source:HGNC Symbol;Acc:HGNC:12830]	0.29882535	
HLA-DPB1	major histocompatibility complex, class II, DP beta 1 [Source:HGNC Symbol;Acc:HGNC:4940]	0.29877526	
RIMS3	regulating synaptic membrane exocytosis 3 [Source:HGNC Symbol;Acc:HGNC:21292]	0.29864505	
DNASE1L2	deoxyribonuclease 1 like 2 [Source:HGNC Symbol;Acc:HGNC:2958]	0.2985622	
ZKSCAN4	zinc finger with KRAB and SCAN domains 4 [Source:HGNC Symbol;Acc:HGNC:13854]	0.2983549	
PSG2	pregnancy specific beta-1-glycoprotein 2 [Source:HGNC Symbol;Acc:HGNC:9519]	0.298297	
KRTAP4-4	keratin associated protein 4-4 [Source:HGNC Symbol;Acc:HGNC:16928]	0.29815814	
NKX2-5	NK2 homeobox 5 [Source:HGNC Symbol;Acc:HGNC:2488]	0.2975773	
SIM2	SIM bHLH transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10883]	0.29755476	
FGF3	fibroblast growth factor 3 [Source:HGNC Symbol;Acc:HGNC:3681]	0.2975444	
PPP1R17	protein phosphatase 1 regulatory subunit 17 [Source:HGNC Symbol;Acc:HGNC:16973]	0.29737824	
OR5AS1	olfactory receptor family 5 subfamily AS member 1 [Source:HGNC Symbol;Acc:HGNC:15261]	0.2971316	
ITIH1	inter-alpha-trypsin inhibitor heavy chain 1 [Source:HGNC Symbol;Acc:HGNC:6166]	0.29700962	
SLC22A7	solute carrier family 22 member 7 [Source:HGNC Symbol;Acc:HGNC:10971]	0.29667008	
TMEM106A	transmembrane protein 106A [Source:HGNC Symbol;Acc:HGNC:28288]	0.29666936	
MATN4	matrilin 4 [Source:HGNC Symbol;Acc:HGNC:6910]	0.29660186	
ALDH3A1	aldehyde dehydrogenase 3 family member A1 [Source:HGNC Symbol;Acc:HGNC:405]	0.2965932	
TREM2	triggering receptor expressed on myeloid cells 2 [Source:HGNC Symbol;Acc:HGNC:17761]	0.29630134	
MYOZ1	myozenin 1 [Source:HGNC Symbol;Acc:HGNC:13752]	0.29599634	
FGFBP1	fibroblast growth factor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:19695]	0.2959797	
CPO	carboxypeptidase O [Source:HGNC Symbol;Acc:HGNC:21011]	0.2958592	
RRP7A	ribosomal RNA processing 7 homolog A [Source:HGNC Symbol;Acc:HGNC:24286]	0.29578874	
DMAP1	DNA methyltransferase 1 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:18291]	0.29577196	
SOCS3	suppressor of cytokine signaling 3 [Source:HGNC Symbol;Acc:HGNC:19391]	0.29570222	
CYP11B2	cytochrome P450 family 11 subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:2592]	0.29558805	
IGFL1	IGF like family member 1 [Source:HGNC Symbol;Acc:HGNC:24093]	0.29542845	
GDF10	growth differentiation factor 10 [Source:HGNC Symbol;Acc:HGNC:4215]	0.29538825	
EFNA1	ephrin A1 [Source:HGNC Symbol;Acc:HGNC:3221]	0.29532373	
USP21	ubiquitin specific peptidase 21 [Source:HGNC Symbol;Acc:HGNC:12620]	0.29532254	
CD164L2	CD164 molecule like 2 [Source:HGNC Symbol;Acc:HGNC:32043]	0.29517558	
NUTM2E	NUT family member 2E [Source:HGNC Symbol;Acc:HGNC:23448]	0.29490584	
DNAL4	dynein axonemal light chain 4 [Source:HGNC Symbol;Acc:HGNC:2955]	0.2946494	
BORCS6	BLOC-1 related complex subunit 6 [Source:HGNC Symbol;Acc:HGNC:25939]	0.2945816	
PACSIN3	protein kinase C and casein kinase substrate in neurons 3 [Source:HGNC Symbol;Acc:HGNC:8572]	0.29457194	
IRGQ	immunity related GTPase Q [Source:HGNC Symbol;Acc:HGNC:24868]	0.2944156	
PAF1	PAF1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:25459]	0.29430276	
KRTAP3-1	keratin associated protein 3-1 [Source:HGNC Symbol;Acc:HGNC:16778]	0.29422525	
TNFAIP1	TNF alpha induced protein 1 [Source:HGNC Symbol;Acc:HGNC:11894]	0.29393622	
DEFB105A	defensin beta 105A [Source:HGNC Symbol;Acc:HGNC:18087]	0.29359782	
CD1C	CD1c molecule [Source:HGNC Symbol;Acc:HGNC:1636]	0.29354426	
SLC32A1	solute carrier family 32 member 1 [Source:HGNC Symbol;Acc:HGNC:11018]	0.2935075	
C14orf39	chromosome 14 open reading frame 39 [Source:HGNC Symbol;Acc:HGNC:19849]	0.29302534	
LHX5	LIM homeobox 5 [Source:HGNC Symbol;Acc:HGNC:14216]	0.29279175	
CCNA1	cyclin A1 [Source:HGNC Symbol;Acc:HGNC:1577]	0.29266617	
GJA10	gap junction protein alpha 10 [Source:HGNC Symbol;Acc:HGNC:16995]	0.29251233	
TRIM47	tripartite motif containing 47 [Source:HGNC Symbol;Acc:HGNC:19020]	0.29247513	
RRS1	ribosome biogenesis regulator 1 homolog [Source:HGNC Symbol;Acc:HGNC:17083]	0.2923567	
IMPDH2	inosine monophosphate dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:6053]	0.2922957	
PBX4	PBX homeobox 4 [Source:HGNC Symbol;Acc:HGNC:13403]	0.2921231	
MYL7	myosin light chain 7 [Source:HGNC Symbol;Acc:HGNC:21719]	0.29189932	
UNC119B	unc-119 lipid binding chaperone B [Source:HGNC Symbol;Acc:HGNC:16488]	0.29165965	
SYT5	synaptotagmin 5 [Source:HGNC Symbol;Acc:HGNC:11513]	0.29149538	
TMEM262	transmembrane protein 262 [Source:HGNC Symbol;Acc:HGNC:49389]	0.29147017	
CXCL14	C-X-C motif chemokine ligand 14 [Source:HGNC Symbol;Acc:HGNC:10640]	0.29145664	
CGB3	chorionic gonadotropin subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:1886]	0.2914039	
GAB4	GRB2 associated binding protein family member 4 [Source:HGNC Symbol;Acc:HGNC:18325]	0.2912452	
SKOR1	SKI family transcriptional corepressor 1 [Source:HGNC Symbol;Acc:HGNC:21326]	0.29116756	
PITX3	paired like homeodomain 3 [Source:HGNC Symbol;Acc:HGNC:9006]	0.2909298	
MINAR2	membrane integral NOTCH2 associated receptor 2 [Source:HGNC Symbol;Acc:HGNC:33914]	0.2906721	
KRT77	keratin 77 [Source:HGNC Symbol;Acc:HGNC:20411]	0.2906236	
TUBA1B	tubulin alpha 1b [Source:HGNC Symbol;Acc:HGNC:18809]	0.29054287	
OR5AU1	olfactory receptor family 5 subfamily AU member 1 [Source:HGNC Symbol;Acc:HGNC:15362]	0.29014337	
ZNF658	zinc finger protein 658 [Source:HGNC Symbol;Acc:HGNC:25226]	0.29006493	
TAS1R2	taste 1 receptor member 2 [Source:HGNC Symbol;Acc:HGNC:14905]	0.2900545	
TSKU	tsukushi, small leucine rich proteoglycan [Source:HGNC Symbol;Acc:HGNC:28850]	0.28998253	
OR6M1	olfactory receptor family 6 subfamily M member 1 [Source:HGNC Symbol;Acc:HGNC:14711]	0.2899488	
GPR150	G protein-coupled receptor 150 [Source:HGNC Symbol;Acc:HGNC:23628]	0.28990543	
TRAPPC1	trafficking protein particle complex 1 [Source:HGNC Symbol;Acc:HGNC:19894]	0.28959253	
TOMM40L	translocase of outer mitochondrial membrane 40 like [Source:HGNC Symbol;Acc:HGNC:25756]	0.28951094	
SERPINE3	serpin family E member 3 [Source:HGNC Symbol;Acc:HGNC:24774]	0.28886506	
KRT74	keratin 74 [Source:HGNC Symbol;Acc:HGNC:28929]	0.2887451	
MLN	motilin [Source:HGNC Symbol;Acc:HGNC:7141]	0.2887251	
ZNF812P	zinc finger protein 812, pseudogene [Source:HGNC Symbol;Acc:HGNC:33242]	0.2886495	
MFRP	membrane frizzled-related protein [Source:HGNC Symbol;Acc:HGNC:18121]	0.2882139	
PABPN1L	PABPN1 like, cytoplasmic [Source:HGNC Symbol;Acc:HGNC:37237]	0.2881668	
TEX29	testis expressed 29 [Source:HGNC Symbol;Acc:HGNC:20370]	0.28811264	
GZMK	granzyme K [Source:HGNC Symbol;Acc:HGNC:4711]	0.28781623	
KCNC3	potassium voltage-gated channel subfamily C member 3 [Source:HGNC Symbol;Acc:HGNC:6235]	0.28761217	
OBSL1	obscurin like cytoskeletal adaptor 1 [Source:HGNC Symbol;Acc:HGNC:29092]	0.28754622	
EFCAB12	EF-hand calcium binding domain 12 [Source:HGNC Symbol;Acc:HGNC:28061]	0.28751415	
SULT1A3	sulfotransferase family 1A member 3 [Source:HGNC Symbol;Acc:HGNC:11455]	0.2869798	
GPR148	G protein-coupled receptor 148 [Source:HGNC Symbol;Acc:HGNC:23623]	0.28687134	
CD2BP2	CD2 cytoplasmic tail binding protein 2 [Source:HGNC Symbol;Acc:HGNC:1656]	0.28679597	
HRC	histidine rich calcium binding protein [Source:HGNC Symbol;Acc:HGNC:5178]	0.28666592	
AGT	angiotensinogen [Source:HGNC Symbol;Acc:HGNC:333]	0.2865359	
DPEP3	dipeptidase 3 [Source:HGNC Symbol;Acc:HGNC:23029]	0.28648785	
GPR26	G protein-coupled receptor 26 [Source:HGNC Symbol;Acc:HGNC:4481]	0.28634727	
GMPPA	GDP-mannose pyrophosphorylase A [Source:HGNC Symbol;Acc:HGNC:22923]	0.2860778	
OR4K13	olfactory receptor family 4 subfamily K member 13 [Source:HGNC Symbol;Acc:HGNC:15351]	0.28591818	
DDX51	DEAD-box helicase 51 [Source:HGNC Symbol;Acc:HGNC:20082]	0.28572714	
TGM6	transglutaminase 6 [Source:HGNC Symbol;Acc:HGNC:16255]	0.28561997	
PRRG2	proline rich and Gla domain 2 [Source:HGNC Symbol;Acc:HGNC:9470]	0.28531563	
NR5A1	nuclear receptor subfamily 5 group A member 1 [Source:HGNC Symbol;Acc:HGNC:7983]	0.28522468	
TRIM51	tripartite motif-containing 51 [Source:HGNC Symbol;Acc:HGNC:19023]	0.28522068	
DCXR	dicarbonyl and L-xylulose reductase [Source:HGNC Symbol;Acc:HGNC:18985]	0.28499398	
EN1	engrailed homeobox 1 [Source:HGNC Symbol;Acc:HGNC:3342]	0.2849655	
DEFB125	defensin beta 125 [Source:HGNC Symbol;Acc:HGNC:18105]	0.2848357	
KRT79	keratin 79 [Source:HGNC Symbol;Acc:HGNC:28930]	0.2847523	
C9orf116	chromosome 9 open reading frame 116 [Source:HGNC Symbol;Acc:HGNC:28435]	0.2845106	
GLYATL1B	glycine-N-acyltransferase like 1B [Source:HGNC Symbol;Acc:HGNC:37865]	0.28421697	
CEBPD	CCAAT enhancer binding protein delta [Source:HGNC Symbol;Acc:HGNC:1835]	0.28398916	
LRCOL1	leucine rich colipase like 1 [Source:HGNC Symbol;Acc:HGNC:44160]	0.28390238	
TOB2	transducer of ERBB2, 2 [Source:HGNC Symbol;Acc:HGNC:11980]	0.28364766	
PFN3	profilin 3 [Source:HGNC Symbol;Acc:HGNC:18627]	0.28355205	
ZAR1	zygote arrest 1 [Source:HGNC Symbol;Acc:HGNC:20436]	0.28351727	
CD79B	CD79b molecule [Source:HGNC Symbol;Acc:HGNC:1699]	0.2832019	
FAM43B	family with sequence similarity 43 member B [Source:HGNC Symbol;Acc:HGNC:31791]	0.28311917	
PNPLA5	patatin like phospholipase domain containing 5 [Source:HGNC Symbol;Acc:HGNC:24888]	0.2830413	
GFRA4	GDNF family receptor alpha 4 [Source:HGNC Symbol;Acc:HGNC:13821]	0.28273392	
ABHD16A	abhydrolase domain containing 16A, phospholipase [Source:HGNC Symbol;Acc:HGNC:13921]	0.28234628	
CAMK2A	calcium/calmodulin dependent protein kinase II alpha [Source:HGNC Symbol;Acc:HGNC:1460]	0.28226745	
ERICH6B	glutamate rich 6B [Source:HGNC Symbol;Acc:HGNC:26523]	0.2822503	
PRR20C	proline rich 20C [Source:HGNC Symbol;Acc:HGNC:37221]	0.28192183	
VSTM2A	V-set and transmembrane domain containing 2A [Source:HGNC Symbol;Acc:HGNC:28499]	0.2815914	
MUC12	mucin 12, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7510]	0.28137925	
OR10A7	olfactory receptor family 10 subfamily A member 7 [Source:HGNC Symbol;Acc:HGNC:15329]	0.28127846	
STATH	statherin [Source:HGNC Symbol;Acc:HGNC:11369]	0.28116402	
CUEDC2	CUE domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28352]	0.28112453	
FAM53C	family with sequence similarity 53 member C [Source:HGNC Symbol;Acc:HGNC:1336]	0.28108156	
S100A16	S100 calcium binding protein A16 [Source:HGNC Symbol;Acc:HGNC:20441]	0.28107095	
OR11H12	olfactory receptor family 11 subfamily H member 12 [Source:HGNC Symbol;Acc:HGNC:30738]	0.2810027	
OR5D14	olfactory receptor family 5 subfamily D member 14 [Source:HGNC Symbol;Acc:HGNC:15281]	0.28081343	
SNRNP25	small nuclear ribonucleoprotein U11/U12 subunit 25 [Source:HGNC Symbol;Acc:HGNC:14161]	0.28045893	
KRT18	keratin 18 [Source:HGNC Symbol;Acc:HGNC:6430]	0.28035673	
ZBTB22	zinc finger and BTB domain containing 22 [Source:HGNC Symbol;Acc:HGNC:13085]	0.28030333	
SPACA3	sperm acrosome associated 3 [Source:HGNC Symbol;Acc:HGNC:16260]	0.28001425	
MRFAP1L1	Morf4 family associated protein 1 like 1 [Source:HGNC Symbol;Acc:HGNC:28796]	0.27994645	
FXYD4	FXYD domain containing ion transport regulator 4 [Source:HGNC Symbol;Acc:HGNC:4028]	0.2794316	
CD63	CD63 molecule [Source:HGNC Symbol;Acc:HGNC:1692]	0.27918634	
CSH2	chorionic somatomammotropin hormone 2 [Source:HGNC Symbol;Acc:HGNC:2441]	0.2789917	
ADGRF4	adhesion G protein-coupled receptor F4 [Source:HGNC Symbol;Acc:HGNC:19011]	0.27870134	
OR10A3	olfactory receptor family 10 subfamily A member 3 [Source:HGNC Symbol;Acc:HGNC:8162]	0.27833822	
TDRKH	tudor and KH domain containing [Source:HGNC Symbol;Acc:HGNC:11713]	0.27823424	
NHLH1	nescient helix-loop-helix 1 [Source:HGNC Symbol;Acc:HGNC:7817]	0.27818948	
PADI1	peptidyl arginine deiminase 1 [Source:HGNC Symbol;Acc:HGNC:18367]	0.27787876	
CGN	cingulin [Source:HGNC Symbol;Acc:HGNC:17429]	0.27767023	
AURKB	aurora kinase B [Source:HGNC Symbol;Acc:HGNC:11390]	0.27728927	
KCNK13	potassium two pore domain channel subfamily K member 13 [Source:HGNC Symbol;Acc:HGNC:6275]	0.27722767	
DEFB105B	defensin beta 105B [Source:HGNC Symbol;Acc:HGNC:29930]	0.27706873	
NOL7	nucleolar protein 7 [Source:HGNC Symbol;Acc:HGNC:21040]	0.27706653	
ERAL1	Era like 12S mitochondrial rRNA chaperone 1 [Source:HGNC Symbol;Acc:HGNC:3424]	0.27705744	
YIF1A	Yip1 interacting factor homolog A, membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:16688]	0.2770535	
PAX2	paired box 2 [Source:HGNC Symbol;Acc:HGNC:8616]	0.27699763	
OR11L1	olfactory receptor family 11 subfamily L member 1 [Source:HGNC Symbol;Acc:HGNC:14998]	0.27697042	
PABPN1	poly(A) binding protein nuclear 1 [Source:HGNC Symbol;Acc:HGNC:8565]	0.2768656	
IRX3	iroquois homeobox 3 [Source:HGNC Symbol;Acc:HGNC:14360]	0.276809	
SPAG8	sperm associated antigen 8 [Source:HGNC Symbol;Acc:HGNC:14105]	0.27680793	
GP9	glycoprotein IX platelet [Source:HGNC Symbol;Acc:HGNC:4444]	0.2764372	
COX4I2	cytochrome c oxidase subunit 4I2 [Source:HGNC Symbol;Acc:HGNC:16232]	0.27616495	
TESPA1	thymocyte expressed, positive selection associated 1 [Source:HGNC Symbol;Acc:HGNC:29109]	0.27614683	
OR6F1	olfactory receptor family 6 subfamily F member 1 [Source:HGNC Symbol;Acc:HGNC:15027]	0.27612847	
