NAME	TITLE	SCORE	
SFTA3	surfactant associated 3 [Source:HGNC Symbol;Acc:HGNC:18387]	0.4202406	
GGTLC1	gamma-glutamyltransferase light chain 1 [Source:HGNC Symbol;Acc:HGNC:16437]	0.41790244	
KLHDC8B	kelch domain containing 8B [Source:HGNC Symbol;Acc:HGNC:28557]	0.417747	
SCRT2	scratch family transcriptional repressor 2 [Source:HGNC Symbol;Acc:HGNC:15952]	0.4175923	
C1orf226	chromosome 1 open reading frame 226 [Source:HGNC Symbol;Acc:HGNC:34351]	0.41747832	
ANKS4B	ankyrin repeat and sterile alpha motif domain containing 4B [Source:HGNC Symbol;Acc:HGNC:26795]	0.41726118	
IGSF5	immunoglobulin superfamily member 5 [Source:HGNC Symbol;Acc:HGNC:5952]	0.41689306	
FGF8	fibroblast growth factor 8 [Source:HGNC Symbol;Acc:HGNC:3686]	0.4168912	
PAX2	paired box 2 [Source:HGNC Symbol;Acc:HGNC:8616]	0.41661507	
HS3ST2	heparan sulfate-glucosamine 3-sulfotransferase 2 [Source:HGNC Symbol;Acc:HGNC:5195]	0.4164009	
DMRTA2	DMRT like family A2 [Source:HGNC Symbol;Acc:HGNC:13908]	0.41585404	
TMCO5A	transmembrane and coiled-coil domains 5A [Source:HGNC Symbol;Acc:HGNC:28558]	0.41565666	
KIF2B	kinesin family member 2B [Source:HGNC Symbol;Acc:HGNC:29443]	0.41490978	
DLX3	distal-less homeobox 3 [Source:HGNC Symbol;Acc:HGNC:2916]	0.41488385	
GSTP1	glutathione S-transferase pi 1 [Source:HGNC Symbol;Acc:HGNC:4638]	0.41485125	
KRTAP4-3	keratin associated protein 4-3 [Source:HGNC Symbol;Acc:HGNC:18908]	0.41454956	
SF3B5	splicing factor 3b subunit 5 [Source:HGNC Symbol;Acc:HGNC:21083]	0.414121	
KRTAP8-1	keratin associated protein 8-1 [Source:HGNC Symbol;Acc:HGNC:18935]	0.4138411	
FCGR2B	Fc fragment of IgG receptor IIb [Source:HGNC Symbol;Acc:HGNC:3618]	0.41376075	
VWA5B1	von Willebrand factor A domain containing 5B1 [Source:HGNC Symbol;Acc:HGNC:26538]	0.4136332	
OCA2	OCA2 melanosomal transmembrane protein [Source:HGNC Symbol;Acc:HGNC:8101]	0.4135978	
HOXC13	homeobox C13 [Source:HGNC Symbol;Acc:HGNC:5125]	0.41348782	
ETV4	ETS variant transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:3493]	0.413469	
CCDC184	coiled-coil domain containing 184 [Source:HGNC Symbol;Acc:HGNC:33749]	0.41324964	
DEFB121	defensin beta 121 [Source:HGNC Symbol;Acc:HGNC:18101]	0.41322666	
CLDN6	claudin 6 [Source:HGNC Symbol;Acc:HGNC:2048]	0.41305295	
NEUROD1	neuronal differentiation 1 [Source:HGNC Symbol;Acc:HGNC:7762]	0.41297767	
TPP1	tripeptidyl peptidase 1 [Source:HGNC Symbol;Acc:HGNC:2073]	0.41254494	
NDUFS3	NADH:ubiquinone oxidoreductase core subunit S3 [Source:HGNC Symbol;Acc:HGNC:7710]	0.41221887	
CCL19	C-C motif chemokine ligand 19 [Source:HGNC Symbol;Acc:HGNC:10617]	0.4120882	
NPM3	nucleophosmin/nucleoplasmin 3 [Source:HGNC Symbol;Acc:HGNC:7931]	0.41202345	
SNRPN	small nuclear ribonucleoprotein polypeptide N [Source:HGNC Symbol;Acc:HGNC:11164]	0.41165864	
MARCHF1	membrane associated ring-CH-type finger 1 [Source:HGNC Symbol;Acc:HGNC:26077]	0.41135678	
EDN3	endothelin 3 [Source:HGNC Symbol;Acc:HGNC:3178]	0.41115996	
GPAA1	glycosylphosphatidylinositol anchor attachment 1 [Source:HGNC Symbol;Acc:HGNC:4446]	0.41110408	
C1orf210	chromosome 1 open reading frame 210 [Source:HGNC Symbol;Acc:HGNC:28755]	0.41102102	
TIMM13	translocase of inner mitochondrial membrane 13 [Source:HGNC Symbol;Acc:HGNC:11816]	0.41091174	
NELL1	neural EGFL like 1 [Source:HGNC Symbol;Acc:HGNC:7750]	0.4109117	
NGB	neuroglobin [Source:HGNC Symbol;Acc:HGNC:14077]	0.41075334	
MROH7	maestro heat like repeat family member 7 [Source:HGNC Symbol;Acc:HGNC:24802]	0.41074002	
BRMS1	BRMS1 transcriptional repressor and anoikis regulator [Source:HGNC Symbol;Acc:HGNC:17262]	0.41026777	
OR5B17	olfactory receptor family 5 subfamily B member 17 [Source:HGNC Symbol;Acc:HGNC:15267]	0.40985724	
IQCF5	IQ motif containing F5 [Source:HGNC Symbol;Acc:HGNC:35159]	0.4094729	
MARCHF11	membrane associated ring-CH-type finger 11 [Source:HGNC Symbol;Acc:HGNC:33609]	0.4094133	
CWH43	cell wall biogenesis 43 C-terminal homolog [Source:HGNC Symbol;Acc:HGNC:26133]	0.4093136	
USP29	ubiquitin specific peptidase 29 [Source:HGNC Symbol;Acc:HGNC:18563]	0.40924588	
ITPRIPL1	ITPRIP like 1 [Source:HGNC Symbol;Acc:HGNC:29371]	0.40825263	
ZNF578	zinc finger protein 578 [Source:HGNC Symbol;Acc:HGNC:26449]	0.4081503	
SULT1A3	sulfotransferase family 1A member 3 [Source:HGNC Symbol;Acc:HGNC:11455]	0.40796554	
TMEM210	transmembrane protein 210 [Source:HGNC Symbol;Acc:HGNC:34059]	0.40773326	
TUBA3C	tubulin alpha 3c [Source:HGNC Symbol;Acc:HGNC:12408]	0.40764695	
RETNLB	resistin like beta [Source:HGNC Symbol;Acc:HGNC:20388]	0.40754837	
SCN3B	sodium voltage-gated channel beta subunit 3 [Source:HGNC Symbol;Acc:HGNC:20665]	0.40749213	
SMCP	sperm mitochondria associated cysteine rich protein [Source:HGNC Symbol;Acc:HGNC:6962]	0.40717316	
DEFB134	defensin beta 134 [Source:HGNC Symbol;Acc:HGNC:32399]	0.40645573	
ZNF575	zinc finger protein 575 [Source:HGNC Symbol;Acc:HGNC:27606]	0.40577126	
CDK5	cyclin dependent kinase 5 [Source:HGNC Symbol;Acc:HGNC:1774]	0.40534168	
HTR5A	5-hydroxytryptamine receptor 5A [Source:HGNC Symbol;Acc:HGNC:5300]	0.40520942	
VAX1	ventral anterior homeobox 1 [Source:HGNC Symbol;Acc:HGNC:12660]	0.40511423	
STC2	stanniocalcin 2 [Source:HGNC Symbol;Acc:HGNC:11374]	0.404956	
OR4K14	olfactory receptor family 4 subfamily K member 14 [Source:HGNC Symbol;Acc:HGNC:15352]	0.40430778	
TRIM64B	tripartite motif containing 64B [Source:HGNC Symbol;Acc:HGNC:37147]	0.40427333	
AHSG	alpha 2-HS glycoprotein [Source:HGNC Symbol;Acc:HGNC:349]	0.4041559	
TCF21	transcription factor 21 [Source:HGNC Symbol;Acc:HGNC:11632]	0.40404692	
SLC22A7	solute carrier family 22 member 7 [Source:HGNC Symbol;Acc:HGNC:10971]	0.40392017	
KRTAP4-11	keratin associated protein 4-11 [Source:HGNC Symbol;Acc:HGNC:18911]	0.4033961	
C1orf158	chromosome 1 open reading frame 158 [Source:HGNC Symbol;Acc:HGNC:28567]	0.40325332	
EIF5A	eukaryotic translation initiation factor 5A [Source:HGNC Symbol;Acc:HGNC:3300]	0.40323988	
ZNF679	zinc finger protein 679 [Source:HGNC Symbol;Acc:HGNC:28650]	0.40249458	
ADCY8	adenylate cyclase 8 [Source:HGNC Symbol;Acc:HGNC:239]	0.402039	
SP8	Sp8 transcription factor [Source:HGNC Symbol;Acc:HGNC:19196]	0.40137082	
ID1	inhibitor of DNA binding 1, HLH protein [Source:HGNC Symbol;Acc:HGNC:5360]	0.40096518	
FEZF2	FEZ family zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:13506]	0.40043917	
SCGB2A1	secretoglobin family 2A member 1 [Source:HGNC Symbol;Acc:HGNC:7051]	0.40034735	
ATP6V1B1	ATPase H+ transporting V1 subunit B1 [Source:HGNC Symbol;Acc:HGNC:853]	0.4002613	
AQP8	aquaporin 8 [Source:HGNC Symbol;Acc:HGNC:642]	0.4001665	
PCDHGA1	protocadherin gamma subfamily A, 1 [Source:HGNC Symbol;Acc:HGNC:8696]	0.40015063	
PLA2G2A	phospholipase A2 group IIA [Source:HGNC Symbol;Acc:HGNC:9031]	0.4000596	
CCDC140	CCDC140 long non-coding RNA [Source:HGNC Symbol;Acc:HGNC:26514]	0.39938858	
H2BC17	H2B clustered histone 17 [Source:HGNC Symbol;Acc:HGNC:4758]	0.39937305	
TBX5	T-box transcription factor 5 [Source:HGNC Symbol;Acc:HGNC:11604]	0.3991467	
APELA	apelin receptor early endogenous ligand [Source:HGNC Symbol;Acc:HGNC:48925]	0.3990597	
NPIPA5	nuclear pore complex interacting protein family member A5 [Source:HGNC Symbol;Acc:HGNC:41980]	0.39794198	
ESS2	ess-2 splicing factor homolog [Source:HGNC Symbol;Acc:HGNC:16817]	0.3979329	
NEURL4	neuralized E3 ubiquitin protein ligase 4 [Source:HGNC Symbol;Acc:HGNC:34410]	0.39789674	
SRRM4	serine/arginine repetitive matrix 4 [Source:HGNC Symbol;Acc:HGNC:29389]	0.39779934	
PCK1	phosphoenolpyruvate carboxykinase 1 [Source:HGNC Symbol;Acc:HGNC:8724]	0.39761835	
ANKRD30A	ankyrin repeat domain 30A [Source:HGNC Symbol;Acc:HGNC:17234]	0.39750445	
ACER1	alkaline ceramidase 1 [Source:HGNC Symbol;Acc:HGNC:18356]	0.3973554	
OR4C6	olfactory receptor family 4 subfamily C member 6 [Source:HGNC Symbol;Acc:HGNC:14743]	0.39690018	
CPNE9	copine family member 9 [Source:HGNC Symbol;Acc:HGNC:24336]	0.39681527	
FAM181A	family with sequence similarity 181 member A [Source:HGNC Symbol;Acc:HGNC:20491]	0.3966135	
GIP	gastric inhibitory polypeptide [Source:HGNC Symbol;Acc:HGNC:4270]	0.39633834	
HSD11B2	hydroxysteroid 11-beta dehydrogenase 2 [Source:HGNC Symbol;Acc:HGNC:5209]	0.39577636	
CEACAM7	CEA cell adhesion molecule 7 [Source:HGNC Symbol;Acc:HGNC:1819]	0.3954497	
PITX3	paired like homeodomain 3 [Source:HGNC Symbol;Acc:HGNC:9006]	0.395247	
KCNQ3	potassium voltage-gated channel subfamily Q member 3 [Source:HGNC Symbol;Acc:HGNC:6297]	0.3951366	
PBX2	PBX homeobox 2 [Source:HGNC Symbol;Acc:HGNC:8633]	0.39460486	
SHISA9	shisa family member 9 [Source:HGNC Symbol;Acc:HGNC:37231]	0.39448807	
TMEM132D	transmembrane protein 132D [Source:HGNC Symbol;Acc:HGNC:29411]	0.3939869	
PAX9	paired box 9 [Source:HGNC Symbol;Acc:HGNC:8623]	0.3937882	
EVX1	even-skipped homeobox 1 [Source:HGNC Symbol;Acc:HGNC:3506]	0.39336938	
PHF24	PHD finger protein 24 [Source:HGNC Symbol;Acc:HGNC:29180]	0.39295456	
ZNF320	zinc finger protein 320 [Source:HGNC Symbol;Acc:HGNC:13842]	0.39277318	
MRPS2	mitochondrial ribosomal protein S2 [Source:HGNC Symbol;Acc:HGNC:14495]	0.39269873	
OR52I1	olfactory receptor family 52 subfamily I member 1 [Source:HGNC Symbol;Acc:HGNC:15220]	0.39185393	
CHI3L1	chitinase 3 like 1 [Source:HGNC Symbol;Acc:HGNC:1932]	0.3914431	
HCST	hematopoietic cell signal transducer [Source:HGNC Symbol;Acc:HGNC:16977]	0.3912836	
SHOX2	short stature homeobox 2 [Source:HGNC Symbol;Acc:HGNC:10854]	0.39120018	
OR5AS1	olfactory receptor family 5 subfamily AS member 1 [Source:HGNC Symbol;Acc:HGNC:15261]	0.39097542	
CRNN	cornulin [Source:HGNC Symbol;Acc:HGNC:1230]	0.3909039	
ATF4	activating transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:786]	0.3905192	
SOX9	SRY-box transcription factor 9 [Source:HGNC Symbol;Acc:HGNC:11204]	0.39001095	
HCN4	hyperpolarization activated cyclic nucleotide gated potassium channel 4 [Source:HGNC Symbol;Acc:HGNC:16882]	0.38998765	
ZP4	zona pellucida glycoprotein 4 [Source:HGNC Symbol;Acc:HGNC:15770]	0.38977545	
CASP14	caspase 14 [Source:HGNC Symbol;Acc:HGNC:1502]	0.38973832	
SHB	SH2 domain containing adaptor protein B [Source:HGNC Symbol;Acc:HGNC:10838]	0.3896024	
TEX43	testis expressed 43 [Source:HGNC Symbol;Acc:HGNC:33767]	0.38952357	
POU4F2	POU class 4 homeobox 2 [Source:HGNC Symbol;Acc:HGNC:9219]	0.38925204	
BCL11B	BAF chromatin remodeling complex subunit BCL11B [Source:HGNC Symbol;Acc:HGNC:13222]	0.38921908	
LRRC14B	leucine rich repeat containing 14B [Source:HGNC Symbol;Acc:HGNC:37268]	0.38915643	
C19orf48	chromosome 19 open reading frame 48 [Source:HGNC Symbol;Acc:HGNC:29667]	0.38862312	
TRIM60	tripartite motif containing 60 [Source:HGNC Symbol;Acc:HGNC:21162]	0.38857388	
FLG2	filaggrin family member 2 [Source:HGNC Symbol;Acc:HGNC:33276]	0.3885142	
PTF1A	pancreas associated transcription factor 1a [Source:HGNC Symbol;Acc:HGNC:23734]	0.3877356	
TP53TG3C	TP53 target 3C [Source:HGNC Symbol;Acc:HGNC:42962]	0.38755116	
PYCR3	pyrroline-5-carboxylate reductase 3 [Source:HGNC Symbol;Acc:HGNC:25846]	0.38754386	
MCHR2	melanin concentrating hormone receptor 2 [Source:HGNC Symbol;Acc:HGNC:20867]	0.3875281	
URGCP	upregulator of cell proliferation [Source:HGNC Symbol;Acc:HGNC:30890]	0.38721496	
PDPR	pyruvate dehydrogenase phosphatase regulatory subunit [Source:HGNC Symbol;Acc:HGNC:30264]	0.3871344	
BAD	BCL2 associated agonist of cell death [Source:HGNC Symbol;Acc:HGNC:936]	0.38673297	
C8orf89	chromosome 8 open reading frame 89 [Source:HGNC Symbol;Acc:HGNC:51258]	0.38666064	
SCNN1G	sodium channel epithelial 1 subunit gamma [Source:HGNC Symbol;Acc:HGNC:10602]	0.3864073	
AUP1	AUP1 lipid droplet regulating VLDL assembly factor [Source:HGNC Symbol;Acc:HGNC:891]	0.38608447	
SPSB3	splA/ryanodine receptor domain and SOCS box containing 3 [Source:HGNC Symbol;Acc:HGNC:30629]	0.386001	
CACNG1	calcium voltage-gated channel auxiliary subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:1405]	0.38598052	
TSEN34	tRNA splicing endonuclease subunit 34 [Source:HGNC Symbol;Acc:HGNC:15506]	0.385866	
NKAIN3	sodium/potassium transporting ATPase interacting 3 [Source:HGNC Symbol;Acc:HGNC:26829]	0.38569796	
C1QL2	complement C1q like 2 [Source:HGNC Symbol;Acc:HGNC:24181]	0.38540214	
FMOD	fibromodulin [Source:HGNC Symbol;Acc:HGNC:3774]	0.38460168	
COMTD1	catechol-O-methyltransferase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26309]	0.38445732	
NPAP1	nuclear pore associated protein 1 [Source:HGNC Symbol;Acc:HGNC:1190]	0.38386175	
SORCS2	sortilin related VPS10 domain containing receptor 2 [Source:HGNC Symbol;Acc:HGNC:16698]	0.38290694	
LINC02691	long intergenic non-protein coding RNA 2691 [Source:HGNC Symbol;Acc:HGNC:20358]	0.3827701	
NUDT8	nudix hydrolase 8 [Source:HGNC Symbol;Acc:HGNC:8055]	0.38240454	
CD300E	CD300e molecule [Source:HGNC Symbol;Acc:HGNC:28874]	0.38186565	
SPATA19	spermatogenesis associated 19 [Source:HGNC Symbol;Acc:HGNC:30614]	0.38137823	
TAS2R1	taste 2 receptor member 1 [Source:HGNC Symbol;Acc:HGNC:14909]	0.38131648	
H2AX	H2A.X variant histone [Source:HGNC Symbol;Acc:HGNC:4739]	0.38122934	
B3GALT6	beta-1,3-galactosyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:17978]	0.38113213	
OR10G6	olfactory receptor family 10 subfamily G member 6 [Source:HGNC Symbol;Acc:HGNC:14836]	0.38083637	
TAS2R41	taste 2 receptor member 41 [Source:HGNC Symbol;Acc:HGNC:18883]	0.38082927	
PARP3	poly(ADP-ribose) polymerase family member 3 [Source:HGNC Symbol;Acc:HGNC:273]	0.38052166	
GPX6	glutathione peroxidase 6 [Source:HGNC Symbol;Acc:HGNC:4558]	0.3803061	
MYOCD	myocardin [Source:HGNC Symbol;Acc:HGNC:16067]	0.38012373	
RAB3B	RAB3B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9778]	0.37957856	
OR6N1	olfactory receptor family 6 subfamily N member 1 [Source:HGNC Symbol;Acc:HGNC:15034]	0.3794277	
SGK3	serum/glucocorticoid regulated kinase family member 3 [Source:HGNC Symbol;Acc:HGNC:10812]	0.37924242	
DYNLL2	dynein light chain LC8-type 2 [Source:HGNC Symbol;Acc:HGNC:24596]	0.37918836	
DHRS2	dehydrogenase/reductase 2 [Source:HGNC Symbol;Acc:HGNC:18349]	0.3786489	
HS6ST3	heparan sulfate 6-O-sulfotransferase 3 [Source:HGNC Symbol;Acc:HGNC:19134]	0.37847573	
SYT5	synaptotagmin 5 [Source:HGNC Symbol;Acc:HGNC:11513]	0.3784452	
KRTAP3-3	keratin associated protein 3-3 [Source:HGNC Symbol;Acc:HGNC:18890]	0.37809074	
MUC5AC	mucin 5AC, oligomeric mucus/gel-forming [Source:HGNC Symbol;Acc:HGNC:7515]	0.3780555	
AQP2	aquaporin 2 [Source:HGNC Symbol;Acc:HGNC:634]	0.37792462	
KCTD8	potassium channel tetramerization domain containing 8 [Source:HGNC Symbol;Acc:HGNC:22394]	0.37741235	
APBB3	amyloid beta precursor protein binding family B member 3 [Source:HGNC Symbol;Acc:HGNC:20708]	0.3772594	
OPALIN	oligodendrocytic myelin paranodal and inner loop protein [Source:HGNC Symbol;Acc:HGNC:20707]	0.37715495	
DHRS7C	dehydrogenase/reductase 7C [Source:HGNC Symbol;Acc:HGNC:32423]	0.37699497	
NKX1-1	NK1 homeobox 1 [Source:HGNC Symbol;Acc:HGNC:24975]	0.3769505	
FOXL2	forkhead box L2 [Source:HGNC Symbol;Acc:HGNC:1092]	0.376943	
FSHR	follicle stimulating hormone receptor [Source:HGNC Symbol;Acc:HGNC:3969]	0.37620452	
PAX1	paired box 1 [Source:HGNC Symbol;Acc:HGNC:8615]	0.37603626	
OR11A1	olfactory receptor family 11 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8176]	0.3758048	
CD209	CD209 molecule [Source:HGNC Symbol;Acc:HGNC:1641]	0.37536353	
H2BC8	H2B clustered histone 8 [Source:HGNC Symbol;Acc:HGNC:4746]	0.37467283	
SMYD5	SMYD family member 5 [Source:HGNC Symbol;Acc:HGNC:16258]	0.37439507	
TRAT1	T cell receptor associated transmembrane adaptor 1 [Source:HGNC Symbol;Acc:HGNC:30698]	0.37432563	
GNRH2	gonadotropin releasing hormone 2 [Source:HGNC Symbol;Acc:HGNC:4420]	0.37419498	
C4B	complement C4B (Chido blood group) [Source:HGNC Symbol;Acc:HGNC:1324]	0.37371725	
ZNF614	zinc finger protein 614 [Source:HGNC Symbol;Acc:HGNC:24722]	0.37322623	
CDH8	cadherin 8 [Source:HGNC Symbol;Acc:HGNC:1767]	0.3730931	
ZSWIM8	zinc finger SWIM-type containing 8 [Source:HGNC Symbol;Acc:HGNC:23528]	0.37281343	
TMEM134	transmembrane protein 134 [Source:HGNC Symbol;Acc:HGNC:26142]	0.3724985	
MUC12	mucin 12, cell surface associated [Source:HGNC Symbol;Acc:HGNC:7510]	0.37245938	
NLRP4	NLR family pyrin domain containing 4 [Source:HGNC Symbol;Acc:HGNC:22943]	0.3716388	
PCDHB13	protocadherin beta 13 [Source:HGNC Symbol;Acc:HGNC:8684]	0.37146148	
WDR77	WD repeat domain 77 [Source:HGNC Symbol;Acc:HGNC:29652]	0.37127003	
GPR78	G protein-coupled receptor 78 [Source:HGNC Symbol;Acc:HGNC:4528]	0.37116188	
GPR3	G protein-coupled receptor 3 [Source:HGNC Symbol;Acc:HGNC:4484]	0.3711516	
JAKMIP1	janus kinase and microtubule interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:26460]	0.37107	
ALPI	alkaline phosphatase, intestinal [Source:HGNC Symbol;Acc:HGNC:437]	0.3706643	
GRP	gastrin releasing peptide [Source:HGNC Symbol;Acc:HGNC:4605]	0.3706098	
ABCC12	ATP binding cassette subfamily C member 12 [Source:HGNC Symbol;Acc:HGNC:14640]	0.37040085	
PITX2	paired like homeodomain 2 [Source:HGNC Symbol;Acc:HGNC:9005]	0.37030676	
CACNG5	calcium voltage-gated channel auxiliary subunit gamma 5 [Source:HGNC Symbol;Acc:HGNC:1409]	0.37029803	
ZNF180	zinc finger protein 180 [Source:HGNC Symbol;Acc:HGNC:12970]	0.37026906	
CYB5R2	cytochrome b5 reductase 2 [Source:HGNC Symbol;Acc:HGNC:24376]	0.37026796	
C16orf90	chromosome 16 open reading frame 90 [Source:HGNC Symbol;Acc:HGNC:34455]	0.3701027	
NLE1	notchless homolog 1 [Source:HGNC Symbol;Acc:HGNC:19889]	0.36994305	
CD1C	CD1c molecule [Source:HGNC Symbol;Acc:HGNC:1636]	0.3698823	
LHX2	LIM homeobox 2 [Source:HGNC Symbol;Acc:HGNC:6594]	0.3695625	
TLX1	T cell leukemia homeobox 1 [Source:HGNC Symbol;Acc:HGNC:5056]	0.3693565	
GSK3A	glycogen synthase kinase 3 alpha [Source:HGNC Symbol;Acc:HGNC:4616]	0.36923724	
WSCD2	WSC domain containing 2 [Source:HGNC Symbol;Acc:HGNC:29117]	0.3692321	
OR5B12	olfactory receptor family 5 subfamily B member 12 [Source:HGNC Symbol;Acc:HGNC:15432]	0.36922738	
ZNF620	zinc finger protein 620 [Source:HGNC Symbol;Acc:HGNC:28742]	0.3691687	
DEFB107B	defensin beta 107B [Source:HGNC Symbol;Acc:HGNC:31918]	0.36894804	
IGFL4	IGF like family member 4 [Source:HGNC Symbol;Acc:HGNC:32931]	0.3685594	
CCDC142	coiled-coil domain containing 142 [Source:HGNC Symbol;Acc:HGNC:25889]	0.36843157	
JUND	JunD proto-oncogene, AP-1 transcription factor subunit [Source:HGNC Symbol;Acc:HGNC:6206]	0.36838946	
IGSF21	immunoglobin superfamily member 21 [Source:HGNC Symbol;Acc:HGNC:28246]	0.3682206	
IL12A	interleukin 12A [Source:HGNC Symbol;Acc:HGNC:5969]	0.3681606	
DNASE1L2	deoxyribonuclease 1 like 2 [Source:HGNC Symbol;Acc:HGNC:2958]	0.36815545	
NKX2-6	NK2 homeobox 6 [Source:HGNC Symbol;Acc:HGNC:32940]	0.36804098	
FUT9	fucosyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:4020]	0.3673847	
C6orf118	chromosome 6 open reading frame 118 [Source:HGNC Symbol;Acc:HGNC:21233]	0.36719945	
GADD45G	growth arrest and DNA damage inducible gamma [Source:HGNC Symbol;Acc:HGNC:4097]	0.36684063	
RNF39	ring finger protein 39 [Source:HGNC Symbol;Acc:HGNC:18064]	0.36631227	
SLC6A19	solute carrier family 6 member 19 [Source:HGNC Symbol;Acc:HGNC:27960]	0.36625993	
TBC1D29P	TBC1 domain family member 29, pseudogene [Source:HGNC Symbol;Acc:HGNC:24509]	0.36606854	
LHB	luteinizing hormone subunit beta [Source:HGNC Symbol;Acc:HGNC:6584]	0.36566928	
DHPS	deoxyhypusine synthase [Source:HGNC Symbol;Acc:HGNC:2869]	0.36555815	
ZNF554	zinc finger protein 554 [Source:HGNC Symbol;Acc:HGNC:26629]	0.3653603	
FXYD5	FXYD domain containing ion transport regulator 5 [Source:HGNC Symbol;Acc:HGNC:4029]	0.36487478	
RRAD	RRAD, Ras related glycolysis inhibitor and calcium channel regulator [Source:HGNC Symbol;Acc:HGNC:10446]	0.3647723	
NRSN1	neurensin 1 [Source:HGNC Symbol;Acc:HGNC:17881]	0.36455685	
OR6T1	olfactory receptor family 6 subfamily T member 1 [Source:HGNC Symbol;Acc:HGNC:14848]	0.3642951	
GABRG3	gamma-aminobutyric acid type A receptor subunit gamma3 [Source:HGNC Symbol;Acc:HGNC:4088]	0.36418208	
GFER	growth factor, augmenter of liver regeneration [Source:HGNC Symbol;Acc:HGNC:4236]	0.3640723	
NRBP2	nuclear receptor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:19339]	0.36399525	
FREM2	FRAS1 related extracellular matrix 2 [Source:HGNC Symbol;Acc:HGNC:25396]	0.36398026	
USP17L2	ubiquitin specific peptidase 17 like family member 2 [Source:HGNC Symbol;Acc:HGNC:34434]	0.3637669	
SLC25A39	solute carrier family 25 member 39 [Source:HGNC Symbol;Acc:HGNC:24279]	0.36360273	
NKX2-5	NK2 homeobox 5 [Source:HGNC Symbol;Acc:HGNC:2488]	0.36311284	
ATP6V0E2	ATPase H+ transporting V0 subunit e2 [Source:HGNC Symbol;Acc:HGNC:21723]	0.36276624	
DRC3	dynein regulatory complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:25384]	0.36253908	
MT3	metallothionein 3 [Source:HGNC Symbol;Acc:HGNC:7408]	0.36253837	
DEFB4B	defensin beta 4B [Source:HGNC Symbol;Acc:HGNC:30193]	0.36242014	
UQCR10	ubiquinol-cytochrome c reductase, complex III subunit X [Source:HGNC Symbol;Acc:HGNC:30863]	0.36241794	
FOXA2	forkhead box A2 [Source:HGNC Symbol;Acc:HGNC:5022]	0.36223212	
DCXR	dicarbonyl and L-xylulose reductase [Source:HGNC Symbol;Acc:HGNC:18985]	0.36192238	
LCN9	lipocalin 9 [Source:HGNC Symbol;Acc:HGNC:17442]	0.36190602	
KIF12	kinesin family member 12 [Source:HGNC Symbol;Acc:HGNC:21495]	0.3618746	
SKOR1	SKI family transcriptional corepressor 1 [Source:HGNC Symbol;Acc:HGNC:21326]	0.3617734	
EEF2KMT	eukaryotic elongation factor 2 lysine methyltransferase [Source:HGNC Symbol;Acc:HGNC:32221]	0.36172637	
ZNF479	zinc finger protein 479 [Source:HGNC Symbol;Acc:HGNC:23258]	0.36167222	
PROC	protein C, inactivator of coagulation factors Va and VIIIa [Source:HGNC Symbol;Acc:HGNC:9451]	0.36162865	
YIF1A	Yip1 interacting factor homolog A, membrane trafficking protein [Source:HGNC Symbol;Acc:HGNC:16688]	0.36152774	
SPAG4	sperm associated antigen 4 [Source:HGNC Symbol;Acc:HGNC:11214]	0.3611542	
PAF1	PAF1 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:25459]	0.36090913	
FCGR3B	Fc fragment of IgG receptor IIIb [Source:HGNC Symbol;Acc:HGNC:3620]	0.36073053	
TPTE	transmembrane phosphatase with tensin homology [Source:HGNC Symbol;Acc:HGNC:12023]	0.36070603	
TRPC7	transient receptor potential cation channel subfamily C member 7 [Source:HGNC Symbol;Acc:HGNC:20754]	0.36068463	
MAL	mal, T cell differentiation protein [Source:HGNC Symbol;Acc:HGNC:6817]	0.36065918	
TRIM28	tripartite motif containing 28 [Source:HGNC Symbol;Acc:HGNC:16384]	0.36051086	
DISP3	dispatched RND transporter family member 3 [Source:HGNC Symbol;Acc:HGNC:29251]	0.36048144	
